"Strategia 1","Strategia 2","p.value","Decyzja"
"removal_max_median-other_MCFS","removal_max_median-other_VI",0.00833351108323629,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_max_mice_none",0.0438506885074894,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_knn_BORUTA",0.00363406704063793,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_knn_MI",1.42510101646106e-07,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_knn_none",0.140363877095445,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_median-frequency_BORUTA",0.00510902201847719,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-frequency_MI",0.000160296867973813,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_med_median-frequency_none",0.163556209966807,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_median-other_MCFS",0.0763895446926928,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_median-other_none",0.218297508508431,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_median-other_VI",0.228628858684687,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_med_mice_none",1.79695941376876e-06,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_knn_BORUTA",0.189377829449711,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_min_knn_MI",1.79495987965936e-06,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_knn_none",0.0019485653117373,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-frequency_MI",0.0192697095053539,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-frequency_none",0.32341365037259,"Nie ma podstaw do odrzucenia H"
"removal_max_median-other_MCFS","removal_min_median-other_BORUTA",0.0046947488976072,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_MCFS",0.0498207831430484,"Odrzucamy H"
"removal_max_median-other_MCFS","removal_min_median-other_MI",0.0046966941804711,"Odrzucamy H"
